id,name,description,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,name_modified,fingerprint
1719,Eggs scrambled with mushrooms,,6,6,1900,1973,0.35,0.5,"eggs, scrambled, with mushrooms",eggs mushrooms scrambled with
1721,Eggs scrambled with truffles,,4,4,1900,1900,0.4,0.75,eggs scrambled with truffles,eggs scrambled truffles with
1731,Shad roe,,59,59,1892,1980,0.25,6.5,shad roe,roe shad
1734,Russian caviar,,178,186,1889,1969,0,2.25,russian caviar,caviar russian
1735,"VEUVE CLICQUOT, BRUT",,11,11,1899,1971,0,0,"veuve clicquot, brut",brut clicquot veuve
1736,Pickled beets,,381,402,1865,1980,0,20,pickled beets,beets pickled
1743,Stewed Corn,,544,563,1889,1958,0,25,stewed corn,corn stewed
1745,Filet of Sole au Vin Blanc,,21,21,1892,1943,0.3,2,filet of sole au vin blanc,au blanc filet of sole vin
1752,Fresh mushrooms,,136,138,1891,1949,0,2.5,fresh mushrooms,fresh mushrooms
1753,Russian salad,,80,80,1891,1981,0.15,100,"salad, russian",russian salad
1754,CHAMPAGNE,,187,196,1864,1990,0.25,8,champagne,champagne
1756,Fried onions,,154,157,1887,1961,0,10,fried onions,fried onions
1757,Macedoine salad,,146,146,1893,1921,0.2,50,"salad, macedoine",macedoine salad
1758,Spanish olives,,182,184,1859,1973,0,15,spanish olives,olives spanish
1760,Pate de foie-gras,,112,118,1880,1917,0.25,75,pate de foie-gras,de foie gras pate
1764,Canvas Back Duck,,37,37,1854,1907,1.5,90,canvas back duck,back canvas duck
1765,Mayonnaise dressing,,291,302,1891,2012,0,1,mayonnaise dressing,dressing mayonnaise
1785,"Pommery and Greno, Sec",,3,3,1901,1901,1.75,3.5,"champagne, pommery and greno  (dry)",and greno pommery sec
1788,"Veuve Clicquot ""Yellow Label""",,4,4,1901,1901,1.75,3.5,"champagne, veuve clicquot, yellow label",clicquot label veuve yellow
1790,Half Broiled Chicken,,83,84,1895,1987,0,9,"chicken, broiled (half)",broiled chicken half
1793,Whole Broiled Chicken,,15,15,1889,1938,0.6,2.5,"chicken, broiled (whole)",broiled chicken whole
1797,Broiled Ham or Bacon,,35,36,1899,1945,0.2,45,broiled ham or bacon,bacon broiled ham or
1799,BROILED LIVE LOBSTER,,106,106,1892,1970,0.35,75,"lobster, live, broiled",broiled live lobster
1839,Filet Chateaubriand with mushrooms,,26,26,1882,1907,1.5,150,filet chateaubriand with mushrooms,chateaubriand filet mushrooms with
1845,Lobster a la Newburg,,218,225,1892,1969,0.4,80,lobster a la newburg,a la lobster newburg
1846,Fried Egg Plant,,631,672,1852,2928,0,30,fried egg plant,egg fried plant
1848,Fried Parsnips,,128,129,1862,1971,0.05,0.4,fried parsnips,fried parsnips
1853,Stewed Mushrooms,,123,127,1882,1958,0.1,50,stewed mushrooms,mushrooms stewed
1859,Squab Chicken,,337,419,1897,1945,0,125,squab chicken,chicken squab
1863,Fried Oyster Plant,,89,90,1866,1962,0.05,0.4,fried oyster plant,fried oyster plant
1878,Little Necks,,673,703,1895,2928,0,40,little necks,little necks
1884,"Irish Stew, Dublin Style",,21,22,1900,1971,0.25,2.55,"irish stew, dublin style",dublin irish stew style
1892,Chicken Livers en Brochette,,96,97,1894,1958,0.29,40,chicken livers en brochette,brochette chicken en livers
1895,Broiled Sweetbreads,,35,35,1891,1962,0.35,3.25,broiled sweetbreads,broiled sweetbreads
1898,"Boiled Beef, Horseradish Sauce",,33,33,1900,1918,0.15,0.75,"boiled beef, horseradish sauce",beef boiled horseradish sauce
1910,Broiled Fresh Mushrooms on Toast,,63,64,1895,1961,0.35,75,broiled fresh mushrooms on toast,broiled fresh mushrooms on toast
1911,"Fried Chicken, Maryland Style",,18,19,1894,1919,0.3,2.4,"fried chicken, maryland style",chicken fried maryland style
1914,Tomato with rice,,23,23,1895,1917,0.1,35,tomato with rice,rice tomato with
1919,LOBSTER A LA NEWBURG IN CHAFING DISH,,21,21,1900,1959,0.75,75,"lobster, à la newburg, in a chafing dish",a chafing dish in la lobster newburg
1921,Lobster plain,,11,11,1892,1905,0.3,1,lobster plain,lobster plain
1935,Fresh Mushrooms Broiled,,25,25,1896,1917,0.5,1.25,fresh mushrooms broiled,broiled fresh mushrooms
1938,Canvas-Back Duck,,146,147,1882,1914,1.5,250,canvas-back duck,back canvas duck
1952,Clam broth cup,,4,4,1901,1906,0.1,0.25,"broth, clam (cup)",broth clam cup
1955,Boiled Bermuda Potatoes,,128,164,1890,1962,0.1,20,"potatoes, bermuda, boiled",bermuda boiled potatoes
1965,Pate de Foie Gras,,192,231,1887,1976,0,150,pate de foie gras,de foie gras pate
1967,Ham Sandwich,,596,607,1882,1987,0,20,"sandwich, ham",ham sandwich
1969,Chicken Sandwich,,602,609,1882,1985,0,30,"sandwich, chicken",chicken sandwich
1973,Raspberry Water Ice,,340,355,1889,1961,0.09,0.45,raspberry water ice,ice raspberry water
1974,"fried eggs, three",,6,6,1900,1958,0.15,0.3,"eggs, fried (3)",eggs fried three
1977,Pickled onions,,211,213,1866,1948,0,20,pickled onions,onions pickled
1978,Beets,,466,478,1852,1961,0,25,beets,beets
1979,Whole Plain Lobster,,24,24,1900,1919,0.5,1.9,"lobster, plain (whole)",lobster plain whole
1982,Half Plain Lobster,,32,32,1900,1919,0.3,0.95,"lobster, plain (half)",half lobster plain
1985,Sliced onions,,96,99,1889,1962,0.05,20,sliced onions,onions sliced
1995,Spanish omelet,,139,144,1893,1987,0,3.75,spanish omelet,omelet spanish
1997,"Spring Chicken, Broiled",,32,33,1882,1915,0.5,175,"spring chicken, broiled",broiled chicken spring
2001,"Omelet, plain",,185,187,1858,1946,0.15,20,"omelet, plain",omelet plain
2006,mushrooms,,98,104,1889,1972,0,1.5,mushrooms,mushrooms
2008,SALADS,,55,55,1882,1989,0.05,0.05,salads,salads
2013,"Ham or bacon, broiled or fried",,10,10,1900,1914,0.25,0.4,"ham or bacon, broiled or fried",bacon broiled fried ham or
2018,Pineapple Pie,,127,143,1900,1973,0.05,5,pineapple pie,pie pineapple
2031,Prime ribs of beef,,288,290,1891,1973,0,8,prime ribs of beef,beef of prime ribs
2033,"Lamb, mint sauce",,148,152,1865,1963,0.25,30,"lamb, mint sauce",lamb mint sauce
2042,Oyster Soup,,71,72,1864,1961,0.1,0.95,oyster soup,oyster soup
2068,"Broiled Chicken, half",,39,41,1887,1948,0.35,1.2,"chicken, broiled (half)",broiled chicken half
2071,Fried or Broiled Ham,,15,15,1900,1917,0.15,20,"ham, broiled or fried",broiled fried ham or
2077,"Eggs, Scrambled",,170,177,1865,1970,0.1,30,"eggs, scrambled",eggs scrambled
2080,Soft clams a la Newburg,,19,20,1900,1918,0.35,35,soft clams a la newburg,a clams la newburg soft
2084,Sweet Potatoes,,388,483,1858,1969,0,20,sweet potatoes,potatoes sweet
2094,Beef stew with vegetables,,15,15,1900,1918,0.1,25,beef stew with vegetables,beef stew vegetables with
2095,Lyonaise Potatoes,,69,69,1865,1958,0.1,10,lyonaise potatoes,lyonaise potatoes
2097,Boiled Ham,,243,249,1851,1974,0,25,boiled ham,boiled ham
2099,Roast Pork,,86,88,1851,1977,0,25,roast pork,pork roast
2102,Crackers and Milk,,158,168,1887,1940,0.05,15,crackers and milk,and crackers milk
2105,Rump Steak,,59,60,1858,1978,0,40,rump steak,rump steak
2106,Rum Omelet,,55,55,1898,1919,0.25,0.6,rum omelet,omelet rum
2129,Fried Tomatoes,,53,56,1892,1962,0.15,1,fried tomatoes,fried tomatoes
2137,Half schoppen,,6,6,1900,1907,0.15,0.15,half schoppen,half schoppen
2139,Home Made Pies,,19,23,1898,1985,0.1,3,home made pies,home made pies
2141,Porridge milk,,3,3,1900,1900,0,0,porridge milk,milk porridge
2151,CLAM BROTH,,363,384,1892,1987,0,50,clam broth,broth clam
2152,Fried egg-plant,,86,91,1892,1959,0.1,20,fried egg-plant,egg fried plant
2153,"Hamburger Steak, with Onions",,10,10,1900,1912,0.2,0.6,"hamburger steak, with onions",hamburger onions steak with
2163,"Veal Cutlet, breaded",,77,78,1892,1946,0.2,3,"veal, cutlet, breaded",breaded cutlet veal
2164,White Label Bass,,21,21,1900,1917,0.15,2.4,white label bass,bass label white
2182,Sirloin steak a la bearnaise,,23,23,1900,1906,0.75,1.5,sirloin steak a la bearnaise,a bearnaise la sirloin steak
2184,Sirloin steak a la bordelaise,,44,44,1889,1914,0.45,1.5,sirloin steak a la bordelaise,a bordelaise la sirloin steak
2185,"Tenderloin Steak, large",,9,9,1900,1907,0.8,1.5,"tenderloin steak, large",large steak tenderloin
2186,"Lamb Chops, Breaded, Tomato Sauce",,13,13,1892,1916,0.35,1.05,"lamb chops, breaded, tomato sauce",breaded chops lamb sauce tomato
2189,"Mutton Chops, Breaded, Tomato Sauce",,16,16,1892,1914,0.35,0.75,"mutton chops, breaded, tomato sauce",breaded chops mutton sauce tomato
2195,"Fresh mushrooms, sous cloche",,17,17,1900,1954,0.45,3.25,"fresh mushrooms, sous cloche",cloche fresh mushrooms sous
2196,Single English Mutton Chop,,10,10,1900,1906,0.25,0.4,single english mutton chop,chop english mutton single
2198,"Fresh mushrooms, broiled",,21,21,1900,1920,0.45,1,"fresh mushrooms, broiled",broiled fresh mushrooms
2199,Lamb Chops (two),,12,12,1900,1937,0,0.75,lamb chops (two),chops lamb two
2206,Saratoga Potatoes,,227,230,1890,1973,0.05,20,"potatoes, saratoga",potatoes saratoga
2222,Tongue Sandwich,,451,466,1884,1987,0,20,tongue sandwich,sandwich tongue
2223,Extra porterhouse,,31,33,1896,1912,1.5,200,extra porterhouse,extra porterhouse
2224,Sardine Sandwich,,333,345,1892,1961,0,25,"sandwich, sardine",sandwich sardine
2226,Roast Beef Sandwich,,278,284,1882,1988,0,20,roast beef sandwich,beef roast sandwich
2231,a la Newburg,,6,7,1900,1917,0.5,0.9,a la newburg,a la newburg
2232,Cheese Sandwich,,197,200,1892,1967,0,5,cheese sandwich,cheese sandwich
2242,"Tenderloin Steak, small",,14,14,1884,1907,0.4,0.8,"tenderloin steak, small",small steak tenderloin
2247,"Porterhouse, extra",,2,2,1900,1900,0,0,"porterhouse, extra",extra porterhouse
2254,""" a la Newburg",,1,1,1900,1901,0.75,0.75,""" a la newburg",a la newburg
2269,Canape Lorenzo,,80,80,1894,1955,0.25,1.75,canape lorenzo,canape lorenzo
2273,Chocolate Eclairs,,194,201,1882,1967,0.05,10,chocolate eclairs,chocolate eclairs
2276,Wine Jelly,,238,246,1856,1955,0,0.5,wine jelly,jelly wine
2284,Small tenderloin steak,,88,90,1893,1962,0,50,small tenderloin steak,small steak tenderloin
2285,Macaroons,,635,646,1851,2928,0,25,macaroons,macaroons
2287,Cafe Parfait,,506,642,1887,1979,0,35,cafe parfait,cafe parfait
2288,Lemon Sherbet,,190,209,1889,1987,0,6,lemon sherbet,lemon sherbet
2290,Siberian Punch,,59,59,1882,1917,0.2,0.4,siberian punch,punch siberian
2294,Sorbet au Kirsch,,121,121,1886,1917,0.15,0.6,sorbet au kirsch,au kirsch sorbet
2302,Large tenderloin steak,,6,6,1900,1913,0.9,1,large tenderloin steak,large steak tenderloin
2308,"Lobster, stuffed",,20,20,1889,1905,0,0,"lobster, stuffed",lobster stuffed
2309,"Little-Neck clams, raw",,5,5,1892,1901,0.2,0.2,"little-neck clams, raw",clams little neck raw
2312,Swiss cheese sandwich,,289,294,1895,1987,0.05,5,"sandwich, swiss cheese",cheese sandwich swiss
2313,Lobster Newburg,,186,191,1892,1987,0,30,lobster newburg,lobster newburg
2322,Caviar sandwich,,169,170,1896,1954,0,4,"sandwich, caviar",caviar sandwich
2329,Mutton Chops (two),,2,2,1900,1906,0.4,0.4,mutton chops (two),chops mutton two
2332,Hot roast beef sandwich,,227,232,1893,1987,0.1,22,"sandwich, roast beef, hot",beef hot roast sandwich
2334,Pate de foie-gras sandwich,,25,26,1900,1937,0,1.25,pate de foie-gras sandwich,de foie gras pate sandwich
2340,Cold tongue,,295,295,1859,1972,0,35,"tongue, cold",cold tongue
2343,"Boiled eggs, three",,19,19,1900,1958,0.15,0.4,"eggs, boiled (3)",boiled eggs three
2344,"Scrambled eggs, two",,15,16,1899,1937,0,0.25,"eggs, scrambled (2)",eggs scrambled two
2382,Soft Clams Steamed,,7,7,1892,1918,0.25,0.5,soft clams steamed,clams soft steamed
2384,PLAIN LETTUCE,,39,43,1865,1964,0,0.3,plain lettuce,lettuce plain
2392,"ROAST BEEF, POTATO SALAD",,17,17,1892,1969,0,0,"roast beef, potato salad",beef potato roast salad
2394,"ROAST TURKEY, CRANBERRY SAUCE",,149,151,1884,1981,0,50,"turkey, roast, with cranberry sauce",cranberry roast sauce turkey
2398,COMBINATION SALAD,,460,485,1900,1987,0,45,"salad, combination",combination salad
2401,SLICED BERMUDA ONIONS,,18,18,1881,1954,0.05,0.2,sliced bermuda onions,bermuda onions sliced
2402,Bread and Butter,,691,804,1889,1971,0,25,bread and butter,and bread butter
2403,"ROAST LOIN OF PORK, APPLE SAUCE",,55,55,1883,1958,0,0,"roast loin of pork, apple sauce",apple loin of pork roast sauce
2406,"Porterhouse steak, extra",,14,14,1898,1907,2,150,"steak, porterhouse (extra)",extra porterhouse steak
2407,Swiss cheese,,997,1062,1882,1988,0,95,"cheese, swiss",cheese swiss
2410,Consomme with rice,,95,99,1892,1966,0.1,25,consomme with rice,consomme rice with
2417,Chablis (white),,31,33,1883,1918,0.5,20,"wine, chablis (white)",chablis white
2430,Currant Jelly,,323,329,1,1965,0.05,20,currant jelly,currant jelly
2433,Mince Pie,,593,613,1851,1961,0.05,20,"pie, mince",mince pie
2450,CAFE,,964,990,1866,2012,0,30,cafe,cafe
2457,Single Porterhouse steak,,13,13,1900,1906,0.5,2,single porterhouse steak,porterhouse single steak
2466,"Veal cutlets, Breaded",,51,51,1865,1945,0.15,30,"veal cutlets, breaded",breaded cutlets veal
2469,Hashed Brown,,22,22,1900,1969,0.1,0.95,hashed brown,brown hashed
2470,Boiled or Fried Sweet Potatoes,,2,2,1901,1901,0,0,"sweet potatoes, boiled or fried",boiled fried or potatoes sweet
2471,"English Mutton chop, single",,33,33,1889,1907,0,0,"english mutton chop, single",chop english mutton single
2474,Apple Pie,,1448,1581,1851,1987,0,25,"pie, apple",apple pie
2476,Sirloin Steak with Onions,,134,137,1889,1920,0.3,110,"steak, sirloin, with onions",onions sirloin steak with
2479,Custard Pie,,285,291,1866,1955,0.05,15,custard pie,custard pie
2481,Dry or buttered toast,,62,65,1900,1961,0.1,0.15,dry or buttered toast,buttered dry or toast
2489,"Sauternes, J. Calvet & Co.",,5,5,1882,1901,0.5,1.5,"sauternes, j. calvet & co.",calvet co j sauternes
2496,Pound cake,,407,419,1881,1980,0.05,15,pound cake,cake pound
2504,Citron cake,,68,68,1882,1917,0.05,0.25,citron cake,cake citron
2509,Imported Ginger Ale,,78,79,1881,1917,0.15,25,"ginger ale, imported",ale ginger imported
2515,Sliced Oranges,,246,258,1892,1987,0.05,20,sliced oranges,oranges sliced
2522,Delaware Grapes,,116,182,1887,1917,0.1,35,delaware grapes,delaware grapes
2528,Sherry. ,,3,4,1865,1901,,,sherry.,sherry
2531,CAMEMBERT CHEESE,,700,746,1889,1981,0,30,"cheese, camembert",camembert cheese
2541,Lemon water ice,,411,414,1881,1974,0,25,"water ice, lemon",ice lemon water
2545,Home-made apple pie,,18,19,1900,1962,0.1,0.4,home-made apple pie,apple home made pie
2547,"Demi-tasse, special",,6,6,1901,1905,0.1,0.25,"demi-tasse, special",demi special tasse
2550,Extra mayonnaise,,10,10,1900,1901,0.1,0.1,extra mayonnaise,extra mayonnaise
2551,lemon pie,,139,145,1865,1980,0,5,lemon pie,lemon pie
2553,rhubarb pie,,214,221,1882,1974,0.05,5,rhubarb pie,pie rhubarb
2563,"Tea, per pot",,141,144,1892,1967,0,15,"tea, per pot",per pot tea
2566,FRENCH ICE CREAM,,94,99,1891,1987,0,15,french ice cream,cream french ice
2571,Cherries,,217,245,1890,2012,0,50,cherries,cherries
2575,Roman Punch,,586,599,1856,1965,0,40,roman punch,punch roman
2576,"Tea, per cup",,79,81,1889,1938,0.05,10,"tea, per cup",cup per tea
2577,Cold rice pudding,,144,147,1891,1945,0,30,cold rice pudding,cold pudding rice
2578,"Chocolate, per cup",,105,106,1882,1937,0,15,"chocolate, per cup",chocolate cup per
2579,"Cocoa, per cup",,100,100,1889,1938,0.05,15,"cocoa, per cup",cocoa cup per
2580,Sliced pineapple,,238,258,1892,1987,0,15,sliced pineapple,pineapple sliced
2589,Single Porterhouse steak with mushrooms,,8,8,1900,1906,0,0,single porterhouse steak with mushrooms,mushrooms porterhouse single steak with
2593,Pontet-Canet,,14,14,1886,1901,0.5,2,pontet-canet,canet pontet
2610,Haut-Sauterne,,8,8,1890,1901,0.5,2,haut-sauterne,haut sauterne
2628,Vichy Syphon,,11,11,1900,1906,0.05,0.25,vichy syphon,syphon vichy
2629,lemon meringue pie,,231,267,1882,1987,0,5,lemon meringue pie,lemon meringue pie
2637,"Bass' Ale, (White Label)",,3,3,1901,1901,0,0,"ale, bass, white label",ale bass label white
2649,"MILK, PER GLASS",,195,195,1882,1958,0.05,5,"milk, per glass",glass milk per
2652,"Cream, per glass",,139,142,1882,1958,0.1,0.35,"cream, per glass",cream glass per
2670,Jamaica Rum,,124,127,1856,1957,0.1,2.5,"rum, jamaica",jamaica rum
2674,St. Croix Rum,,110,112,1880,1917,0.1,150,"rum, st. croix",croix rum st
2681,"Vermouth, French",,59,59,1892,1917,0.1,0.2,"vermouth, french",french vermouth
2685,"Vermouth, Italian",,143,143,1900,1941,0.1,12,"vermouth, italian",italian vermouth
2691,Martini Cocktail,,190,191,1899,1978,0,1.25,martini cocktail,cocktail martini
2693,Plymouth Gin,,113,113,1893,1971,0.12,200,"gin, plymouth",gin plymouth
2699,Angostura Bitters,,70,71,1882,1952,0.1,40,angostura bitters,angostura bitters
2704,"Chartreuse,Yellow and Green",,1,1,1901,1901,0,0,"chartreuse,yellow and green",and chartreuse green yellow
2705,Kummel (Gilka),,9,9,1900,1948,0.2,0.65,kummel (gilka),gilka kummel
2707,Kummel Gilka,,9,9,1900,1971,0,0.4,kummel gilka,gilka kummel
2711,Kummel Russian,,2,2,1901,1901,0.15,0.15,kummel russian,kummel russian
2745,Domestic Ginger Ale,,94,95,1892,1919,0,0.35,domestic ginger ale,ale domestic ginger
2749,"Anheuser-Busch, St. Louis",,27,27,1900,1912,0.15,0.25,"beer, anheuser-busch",anheuser busch louis st
2750,"Potatoes, Saratoga",,136,139,1889,1933,0.1,15,"potatoes, saratoga",potatoes saratoga
2758,"Potatoes, julienne",,126,127,1892,1948,0.05,15,"potatoes, julienne",julienne potatoes
2762,"Potatoes, German fried",,48,49,1900,1929,0.05,10,"potatoes, fried, german",fried german potatoes
2764,"Potatoes, stewed",,117,119,1853,1920,0.05,0.3,"potatoes, stewed",potatoes stewed
2768,"Omelet, with parsley",,32,32,1898,1914,0.25,0.4,"omelet, with parsley",omelet parsley with
2770,"Omelet, with cheese",,33,33,1889,1918,0.3,0.45,"omelet, with cheese",cheese omelet with
2773,Omelet with mushrooms,,77,78,1893,1970,0.3,1.25,omelet with mushrooms,mushrooms omelet with
2775,Omelet with tomatoes,,62,62,1899,1970,0,1.1,omelet with tomatoes,omelet tomatoes with
2777,Omelet with ham,,91,93,1889,1971,0,1.25,omelet with ham,ham omelet with
2786,Otard Dupuy Brandy,,14,14,1900,1918,0.2,2.5,otard dupuy brandy,brandy dupuy otard
2809,Antediluvian Whiskey,,23,23,1893,1918,0.15,3,antediluvian whiskey,antediluvian whiskey
2818,SCOTCH WHISKEY,,78,78,1885,1987,0,4.5,scotch whiskey,scotch whiskey
2834,Cocktail,,171,178,1,1962,0,1.25,cocktail,cocktail
2836,IRISH WHISKEY,,98,98,1864,1980,0,4.5,"whiskey, irish",irish whiskey
2869,"WHITE LABEL, BASS' ALE",,2,2,1901,1901,0.25,0.25,"ale, bass, white label",ale bass label white
2882,"Chablis, White",,41,41,1882,1914,0.4,4,"wine, chablis (white)",chablis white
2884,"Creme de Menthe, Green",,77,77,1896,1962,0.15,1.45,"creme de menthe, green",creme de green menthe
2885,"Creme de Menthe, White",,67,67,1896,1962,0.15,1.45,"creme de menthe, white",creme de menthe white
2890,"Chartreuse, Yellow",,200,201,1888,1959,0,12.5,"chartreuse, yellow",chartreuse yellow
2900,"Consomme, plain",,66,67,1899,1933,0.1,0.4,"consomme, plain",consomme plain
2908,"Poached eggs on toast, three",,4,5,1901,1914,0.3,35,"eggs, poached, on toast (3)",eggs on poached three toast
2912,Boston baked beans,,196,198,1893,1965,0,45,boston baked beans,baked beans boston
2916,Hashed browned,,29,29,1900,1964,0.15,0.75,hashed browned,browned hashed
2935,"Bass & Co., Dog's Head",,2,2,1900,1915,0.2,0.35,"bass & co., dog's head",bass co dog head s
2938,Guinness' Extra Stout,,5,5,1881,1906,0.25,0.4,guinness' extra stout,extra guinness stout
2939,"Belfast Ginger Ale, C. & C.",,19,19,1899,1906,0.25,0.25,"ginger ale,  c. & c.",ale belfast c ginger
2942,Pabst Milwaukee,,21,21,1900,1914,0.1,5,pabst milwaukee,milwaukee pabst
2943,"Anheuser Busch, St. Louis",,3,3,1900,1900,0.05,0.2,"anheuser busch, st. louis",anheuser busch louis st
2978,Asparagus,,564,582,1854,1985,0,35,asparagus,asparagus
3023,"Perrier-Jouet, Special",,23,24,1888,1900,0.8,3.5,"perrier-jouet, special",jouet perrier special
3024,"Perrier-Jouet, Brut",,22,22,1888,1938,0,5,"perrier-jouet, brut",brut jouet perrier
3035,Frizzled beef in cream,,34,34,1895,1917,0.3,0.7,frizzled beef in cream,beef cream frizzled in
3042,Omelette with mushrooms,,95,96,1892,1974,0,1.65,omelette with mushrooms,mushrooms omelette with
3043,Omelette with cheese,,88,89,1881,1955,0,45,omelette with cheese,cheese omelette with
